TIME: 0.000, TIME STEP: 0.001, STEADY TIME: 0.000, FINAL TIME: 0.010, NUMBER OF PARTICLES : 2021, LINEAR SIZE (L) = 126.00, SELF-VELOCITY (V0): 1.00
SET PARAMETERS: PHI = 0.10, Pe = 1.00, TAU = 1.0, SAMPLE = 0
X           Y        X_VIRTUAL     Y_VIRTUAL       VX         VY         THETA
121.578564  45.280200   121.578564   45.280200    -0.680218    0.733010    2.318856 
17.911339  108.668946   17.911339   108.668946    0.251758    0.967790    1.316300 
12.550601  118.510048   12.550601   118.510048    -0.802177    0.597086    2.501729 
61.374401  110.342472   61.374401   110.342472    0.292429    0.956287    1.274030 
101.948552  102.640291   101.948552   102.640291    0.700338    -0.713811    5.488260 
115.190857  118.885933   115.190857   118.885933    0.197449    0.980313    1.372042 
34.538539  82.758892   34.538539   82.758892    -0.996862    0.079155    3.062354 
100.984992  55.309708   100.984992   55.309708    -10.924931    15.937147    3.758025 
31.591099  85.823064   31.591099   85.823064    0.902381    -0.430939    5.837652 
73.319734  99.892927   73.319734   99.892927    -4.572965    21.764994    2.681603 
96.464455  70.169662   96.464455   70.169662    -0.211650    0.977345    1.784059 
49.539391  113.847673   49.539391   113.847673    15.137510    -3.313782    4.012738 
20.599531  71.110402   20.599531   71.110402    0.995593    -0.093782    6.189265 
82.575971  81.911584   82.575971   81.911584    -10.032145    4.743889    5.787327 
73.893634  38.229997   73.893634   38.229997    0.986776    -0.162091    6.120376 
115.835532  34.663088   115.835532   34.663088    3.458228    5.159154    5.612843 
4.843855  46.138817   4.843855   46.138817    8.018174    4.962788    5.601461 
124.605799  26.991918   124.605799   26.991918    -0.780033    -0.625738    3.817670 
32.938708  41.447084   32.938708   41.447084    0.690105    0.723709    0.809162 
91.689526  26.939262   91.689526   26.939262    12.007128    -19.411817    0.140523 
5.733559  108.604698   5.733559   108.604698    -6.296363    7.942089    1.874348 
83.637091  39.880154   83.637091   39.880154    -0.750659    -0.660690    3.863330 
74.086116  60.005627   74.086116   60.005627    22.754787    -9.400617    1.126066 
29.721790  24.776226   29.721790   24.776226    -0.976310    -0.216378    3.359695 
48.106134  25.257786   48.106134   25.257786    -6.081946    6.252446    2.630703 
57.808753  125.335916   57.808753   125.335916    0.597607    0.801789    0.930284 
123.975842  5.785250   123.975842   5.785250    -0.836677    -0.547697    3.721202 
52.374801  55.584524   52.374801   55.584524    1.353721    1.070040    5.747188 
112.952709  85.501359   112.952709   85.501359    -0.752198    3.870723    1.829054 
11.871754  90.563147   11.871754   90.563147    0.456758    0.889591    1.096449 
72.834014  94.743812   72.834014   94.743812    0.353096    0.935587    1.209918 
34.580691  0.056456   34.580691   0.056456    0.992738    0.120296    0.120588 
100.825118  30.471682   100.825118   30.471682    2.956740    0.480774    3.602076 
93.821129  37.470722   93.821129   37.470722    0.998356    0.057318    6.340535 
44.672122  30.105098   44.672122   30.105098    -9.110244    -15.259574    4.452525 
10.206389  104.315980   10.206389   104.315980    0.038645    0.999253    1.532141 
111.464410  94.698987   111.464410   94.698987    0.680416    -0.732826    5.460719 
98.200696  119.427849   98.200696   119.427849    0.678832    0.734293    0.824625 
35.585222  38.986005   35.585222   38.986005    -0.897939    -0.440120    3.597325 
56.878898  22.558848   56.878898   22.558848    -0.419860    0.907589    2.004087 
48.623377  96.797555   48.623377   96.797555    -14.892555    2.850851    4.268054 
95.344549  5.263728   95.344549   5.263728    0.541342    -0.840802    5.284422 
110.282227  75.689292   110.282227   75.689292    -0.218956    0.975735    1.791540 
75.555462  4.865629   75.555462   4.865629    -0.192936    -0.981211    4.518236 
51.814072  89.584382   51.814072   89.584382    0.993233    -0.116139    6.166784 
37.495756  81.993141   37.495756   81.993141    -0.988774    0.149422    2.991609 
125.849535  13.154162   125.849535   13.154162    0.992679    0.120781    0.121076 
38.137379  120.515033   38.137379   120.515033    -16.068617    1.058578    2.418992 
108.957299  124.608238   108.957299   124.608238    0.693661    -0.720302    5.478948 
45.909530  69.275498   45.909530   69.275498    -0.202328    0.979318    1.774531 
86.288980  6.712910   86.288980   6.712910    21.898094    -6.987324    2.681712 
27.291736  27.996092   27.291736   27.996092    -6.139108    12.153688    4.329034 
79.672980  53.091801   79.672980   53.091801    0.231142    0.972920    1.337545 
57.063009  35.155232   57.063009   35.155232    -0.590920    -0.806730    4.080190 
97.432910  98.916919   97.432910   98.916919    -11.805715    11.091870    1.821534 
60.450998  56.066137   60.450998   56.066137    8.075206    -6.907486    0.015534 
51.141171  102.427497   51.141171   102.427497    0.219284    0.975661    1.349716 
48.154160  2.313647   48.154160   2.313647    -0.609003    -0.793168    4.057586 
61.819436  54.713768   61.819436   54.713768    0.350690    -0.936492    5.070696 
59.416425  72.581882   59.416425   72.581882    -18.306110    -5.678141    4.590587 
12.294345  46.132777   12.294345   46.132777    -2.359164    -2.363466    3.247429 
45.383369  106.959381   45.383369   106.959381    -9.963820    3.388147    0.452315 
77.440213  62.589762   77.440213   62.589762    -0.936483    -0.350714    3.499926 
70.336066  13.227132   70.336066   13.227132    0.262482    -0.964937    4.977983 
32.425526  15.249913   32.425526   15.249913    5.167979    -1.264868    3.161041 
34.620018  93.307712   34.620018   93.307712    0.527978    -0.849258    5.268607 
37.652557  63.505750   37.652557   63.505750    -0.778105    0.628134    2.462440 
80.496273  83.121222   80.496273   83.121222    -0.025100    0.999685    1.595899 
99.755982  46.865726   99.755982   46.865726    -0.929697    -0.368324    3.518799 
20.061728  92.260111   20.061728   92.260111    -0.988930    0.148381    2.992662 
52.086075  54.667175   52.086075   54.667175    -1.457469    -1.313061    2.870611 
0.083144  68.096620   0.083144   68.096620    0.432507    -0.901631    5.159660 
80.775507  3.241331   80.775507   3.241331    0.827800    0.561024    0.595622 
44.899370  125.875954   44.899370   125.875954    0.122639    0.992451    1.447848 
43.126732  115.746472   43.126732   115.746472    0.344875    0.938649    1.218691 
84.797118  79.906625   84.797118   79.906625    19.374336    -7.317843    0.579442 
97.919143  98.489000   97.919143   98.489000    11.120781    -11.022692    4.260334 
35.259261  30.644374   35.259261   30.644374    -0.880313    0.474394    2.647317 
111.278999  35.246830   111.278999   35.246830    0.946387    -0.195310    5.774424 
17.385894  0.227522   17.385894   0.227522    0.944525    -0.328441    5.948533 
5.107624  56.101718   5.107624   56.101718    0.938894    0.344207    0.351394 
12.529659  35.695929   12.529659   35.695929    -1.990156    -7.691935    2.072562 
18.505788  94.212221   18.505788   94.212221    0.655907    -0.754842    5.427772 
103.114267  75.616812   103.114267   75.616812    -0.964356    0.264609    2.873794 
33.370279  44.383758   33.370279   44.383758    1.505157    -13.353208    2.060748 
27.351808  29.367247   27.351808   29.367247    -0.620928    0.783868    2.240722 
49.144752  76.663644   49.144752   76.663644    -0.950993    -0.309214    3.455959 
5.007744  93.583642   5.007744   93.583642    -0.331284    0.943531    1.908460 
106.185597  4.657558   106.185597   4.657558    0.596903    0.802313    0.931160 
75.162470  116.565867   75.162470   116.565867    0.981875    0.189531    0.190685 
72.523292  26.723888   72.523292   26.723888    5.916546    12.480393    0.514006 
0.471939  5.545614   0.471939   5.545614    -0.415139    0.909758    1.998892 
37.725913  80.231315   37.725913   80.231315    -0.458096    -0.888903    4.236537 
106.357797  74.954179   106.357797   74.954179    -25.123111    9.880203    0.648474 
16.569406  99.499235   16.569406   99.499235    0.591110    0.806591    0.938361 
48.534880  82.660372   48.534880   82.660372    -0.047092    -0.998891    4.665279 
50.678168  9.067482   50.678168   9.067482    -0.974378    -0.224915    3.368448 
30.488149  50.044952   30.488149   50.044952    -0.949879    -0.312617    3.459540 
16.596946  58.699634   16.596946   58.699634    0.648341    0.761350    0.865393 
121.213105  41.779812   121.213105   41.779812    -5.819883    -16.523088    5.151284 
36.097919  59.393917   36.097919   59.393917    -0.661313    -0.750110    3.989821 
65.713695  58.207820   65.713695   58.207820    4.420255    -14.688638    0.226413 
79.707845  4.438880   79.707845   4.438880    0.177690    0.984087    1.392158 
10.992814  42.591245   10.992814   42.591245    -0.816003    -0.578048    3.757927 
111.191428  29.225343   111.191428   29.225343    -0.315709    -0.757789    3.712141 
40.961204  53.107320   40.961204   53.107320    -0.485084    0.874468    2.077255 
87.140507  66.531106   87.140507   66.531106    0.294361    0.955694    1.272009 
92.485821  124.840540   92.485821   124.840540    -4.001793    0.574974    1.770562 
51.587774  47.121090   51.587774   47.121090    0.205203    -0.978719    4.919060 
63.682757  2.637243   63.682757   2.637243    -0.974365    0.224971    2.914679 
4.538401  114.166583   4.538401   114.166583    -1.776175    1.204107    4.653413 
49.192253  117.231658   49.192253   117.231658    0.348222    -0.937412    5.068062 
95.371146  68.046979   95.371146   68.046979    0.968779    -0.247924    6.032648 
54.030030  76.460216   54.030030   76.460216    20.526168    5.347423    1.087260 
22.607194  98.864630   22.607194   98.864630    -0.826399    -0.563086    3.739708 
85.490365  42.904348   85.490365   42.904348    -0.070608    0.997504    1.641464 
58.219171  22.453197   58.219171   22.453197    0.780767    -0.624822    5.608282 
77.404527  18.442475   77.404527   18.442475    0.542787    0.839871    0.997045 
15.315374  109.692226   15.315374   109.692226    -9.074562    -5.890741    3.599009 
59.789907  96.050063   59.789907   96.050063    4.550896    3.438339    4.775386 
74.317537  90.616773   74.317537   90.616773    -0.089548    0.995982    1.660465 
42.318191  84.554962   42.318191   84.554962    -0.566535    -0.824037    4.110094 
68.082880  122.566218   68.082880   122.566218    0.502531    0.864559    1.044272 
63.906674  104.932835   63.906674   104.932835    -0.999995    -0.003217    3.144810 
108.257813  15.542686   108.257813   15.542686    0.544683    -0.838642    5.288400 
62.908888  86.707818   62.908888   86.707818    -0.819880    0.572536    2.531998 
54.231376  47.520675   54.231376   47.520675    -0.455004    -0.890490    4.240013 
32.121325  119.232894   32.121325   119.232894    -0.991249    -0.132007    3.273986 
85.091117  24.301439   85.091117   24.301439    0.386823    0.922154    1.173612 
71.139818  42.234929   71.139818   42.234929    0.040818    0.999167    1.529967 
81.415506  7.784342   81.415506   7.784342    0.985492    -0.169722    6.112638 
6.520183  21.576628   6.520183   21.576628    -0.897638    0.440734    2.685176 
66.311791  104.272693   66.311791   104.272693    -0.133836    0.991003    1.705036 
64.734808  118.144292   64.734808   118.144292    -0.965881    -0.258985    3.403564 
33.277751  45.046210   33.277751   45.046210    -2.944896    14.482013    2.892578 
9.314361  87.911593   9.314361   87.911593    0.999997    -0.002627    -0.002627 
36.320365  89.591067   36.320365   89.591067    0.898704    -0.438555    5.829195 
75.322808  90.919106   75.322808   90.919106    -0.950842    -0.309676    3.456445 
68.163697  12.827765   68.163697   12.827765    5.586458    -8.348039    5.970712 
65.460482  3.308406   65.460482   3.308406    0.881772    -0.471675    5.791996 
3.903569  17.379889   3.903569   17.379889    0.955566    -0.294778    5.983963 
100.485699  105.878085   100.485699   105.878085    0.035919    0.999355    1.534870 
90.522021  18.106034   90.522021   18.106034    -0.934380    -0.356278    3.505874 
39.406952  26.319386   39.406952   26.319386    15.093405    -1.559242    5.902116 
88.031906  24.279291   88.031906   24.279291    0.779535    0.626359    0.676873 
65.906142  73.118801   65.906142   73.118801    -0.771654    -0.636043    3.830952 
82.961028  104.464871   82.961028   104.464871    -0.259200    0.965824    1.832990 
112.281910  105.032593   112.281910   105.032593    7.161752    4.393121    3.455208 
88.061681  95.910655   88.061681   95.910655    0.920695    0.390283    0.400939 
121.733276  89.061783   121.733276   89.061783    -0.999927    -0.012063    3.153656 
28.530305  54.285023   28.530305   54.285023    -3.189227    -11.208670    2.394449 
82.317531  59.061900   82.317531   59.061900    0.539214    0.842169    1.001292 
89.935994  104.774331   89.935994   104.774331    0.999956    -0.009369    6.273816 
116.908670  106.130742   116.908670   106.130742    -0.972169    0.234280    2.905114 
44.228236  79.947373   44.228236   79.947373    0.755188    -0.655508    5.568330 
106.081514  102.937209   106.081514   102.937209    -0.995986    -0.089515    3.231227 
70.033032  103.884740   70.033032   103.884740    -0.881921    0.471397    2.650718 
81.455684  76.803111   81.455684   76.803111    0.980253    0.197748    0.199060 
53.124198  17.708666   53.124198   17.708666    0.988732    -0.149694    6.132926 
94.995792  52.642313   94.995792   52.642313    0.241673    -0.547093    1.299713 
43.472820  102.130052   43.472820   102.130052    0.705174    -0.709035    5.495057 
87.679691  116.055471   87.679691   116.055471    -7.177540    15.071718    3.363915 
28.676247  54.991042   28.676247   54.991042    1.856496    12.688892    2.213171 
19.934058  0.755431   19.934058   0.755431    -0.813339    -0.581790    3.762520 
94.977057  14.543811   94.977057   14.543811    -7.236804    -13.871973    2.597549 
5.289254  36.748986   5.289254   36.748986    -0.158502    -0.987359    4.553216 
48.914810  113.949393   48.914810   113.949393    -16.771606    2.688760    3.001086 
56.886560  40.352679   56.886560   40.352679    -0.925670    0.378333    2.753598 
31.493004  13.686907   31.493004   13.686907    0.609438    -17.622174    4.522674 
89.825641  101.327732   89.825641   101.327732    14.238834    -9.054944    6.030028 
56.553352  122.792651   56.553352   122.792651    0.048976    0.998800    1.521800 
3.056759  75.279046   3.056759   75.279046    -0.725930    -0.687768    3.900003 
85.417041  86.971903   85.417041   86.971903    -0.488724    0.872438    2.081423 
95.484595  36.066349   95.484595   36.066349    -0.973670    -0.227963    3.371578 
80.090640  38.836684   80.090640   38.836684    0.293281    0.956026    1.273140 
46.100585  22.201855   46.100585   22.201855    6.187613    -1.805510    3.853473 
109.413273  110.545694   109.413273   110.545694    0.548713    -0.836011    5.293213 
55.501146  43.851812   55.501146   43.851812    -0.699693    -0.751479    3.963360 
28.283793  23.421245   28.283793   23.421245    -9.678540    4.504200    2.314400 
106.582088  73.442850   106.582088   73.442850    -5.202483    -2.447486    2.203045 
22.446846  101.296423   22.446846   101.296423    -0.996126    -0.087937    3.229644 
30.586792  2.556139   30.586792   2.556139    1.449649    5.393319    5.190540 
39.510460  6.229206   39.510460   6.229206    -6.425794    0.056247    1.800392 
101.565310  53.489114   101.565310   53.489114    -0.644818    0.759778    2.407700 
83.461957  84.596442   83.461957   84.596442    -0.992695    0.120655    3.020643 
114.297525  25.936991   114.297525   25.936991    -0.951936    0.306297    2.830292 
42.623534  59.508474   42.623534   59.508474    -0.946271    -0.323375    3.470887 
46.449013  10.494704   46.449013   10.494704    -0.176691    -0.984266    4.534766 
45.272546  98.455524   45.272546   98.455524    0.767928    17.264345    1.310922 
54.988640  123.979142   54.988640   123.979142    -11.010907    20.981806    5.662075 
53.671969  99.963041   53.671969   99.963041    -0.053815    0.998551    1.624638 
39.484188  8.323854   39.484188   8.323854    -0.952440    0.304726    2.831942 
72.757276  67.195142   72.757276   67.195142    -0.490450    0.871469    2.083402 
95.306412  85.394110   95.306412   85.394110    0.371700    0.928353    1.189957 
70.747179  1.114991   70.747179   1.114991    0.443207    -0.743461    4.905344 
101.719226  41.724109   101.719226   41.724109    -0.287450    -0.957796    4.420826 
4.218834  45.656066   4.218834   45.656066    -6.605091    -6.364119    5.402464 
67.537747  70.781797   67.537747   70.781797    0.931827    -0.362903    5.911804 
111.597135  90.911384   111.597135   90.911384    -0.999999    0.001474    3.140119 
113.852840  88.497249   113.852840   88.497249    0.878492    0.477757    0.498099 
96.677596  49.752865   96.677596   49.752865    0.335752    -0.941950    5.054792 
100.756464  26.195892   100.756464   26.195892    0.120498    -0.992714    4.833180 
43.814862  73.528221   43.814862   73.528221    -0.502513    0.864570    2.097299 
64.225458  89.448838   64.225458   89.448838    -0.750443    -0.660936    3.863658 
46.908697  54.380190   46.908697   54.380190    0.999993    0.003809    0.003809 
24.193429  110.484724   24.193429   110.484724    0.686438    -0.727188    5.468968 
55.139111  71.750595   55.139111   71.750595    0.165921    -0.986139    4.879081 
23.742995  100.929944   23.742995   100.929944    0.986318    -0.164854    6.117575 
97.520514  83.521396   97.520514   83.521396    -1.283223    6.783436    5.203891 
102.225127  65.734550   102.225127   65.734550    -8.033692    16.776486    5.733277 
19.941329  121.468691   19.941329   121.468691    6.430188    -10.250287    3.722238 
38.522862  86.855155   38.522862   86.855155    0.888340    0.459186    0.477079 
50.894828  79.205109   50.894828   79.205109    -0.978447    0.206499    2.933597 
124.473125  115.890261   124.473125   115.890261    -0.674725    0.738069    2.311388 
65.971272  44.181956   65.971272   44.181956    0.999802    -0.019914    -0.019915 
123.181414  100.882935   123.181414   100.882935    -0.781093    0.624415    2.467210 
90.180910  4.262417   90.180910   4.262417    -0.199323    -0.979934    4.511722 
32.500286  39.335835   32.500286   39.335835    -6.879842    -2.338553    5.764432 
29.513544  43.941821   29.513544   43.941821    13.081838    1.124379    0.331984 
23.670196  113.777860   23.670196   113.777860    0.298371    -0.954450    5.015375 
110.179678  51.836599   110.179678   51.836599    -12.486739    -6.538992    0.319732 
77.922031  58.410831   77.922031   58.410831    0.931750    0.363100    0.371593 
31.225348  120.733249   31.225348   120.733249    0.944483    -0.328560    5.948407 
95.038794  53.606870   95.038794   53.606870    26.619313    1.923358    0.544799 
77.888670  81.932796   77.888670   81.932796    -0.802594    0.596526    2.502427 
20.794561  9.818342   20.794561   9.818342    0.782992    -0.622032    5.611850 
69.091923  14.412562   69.091923   14.412562    -0.884463    -0.466611    3.627048 
37.327089  124.163565   37.327089   124.163565    -0.216756    -0.976226    4.493898 
67.546872  53.991997   67.546872   53.991997    5.769395    -11.960575    0.715654 
114.621820  77.790712   114.621820   77.790712    -0.513079    0.858342    2.109564 
77.871765  53.212355   77.871765   53.212355    -0.035786    -0.999359    4.676596 
66.745276  102.660242   66.745276   102.660242    0.911066    -0.412260    5.858252 
104.603905  72.811801   104.603905   72.811801    0.182142    -0.983272    4.895553 
57.308413  5.220174   57.308413   5.220174    -0.233698    0.972309    1.806675 
7.000318  108.384000   7.000318   108.384000    6.796104    3.128946    0.276707 
44.306451  15.783380   44.306451   15.783380    7.297889    10.865924    4.767306 
27.254113  97.924978   27.254113   97.924978    -0.066600    0.997780    1.637445 
75.643021  63.732564   75.643021   63.732564    0.917693    -0.397289    5.874624 
30.062047  98.389601   30.062047   98.389601    1.848167    -3.016752    4.702686 
11.460549  97.115864   11.460549   97.115864    -0.932208    -0.361924    3.511924 
60.516788  43.734316   60.516788   43.734316    0.814045    -0.580802    5.663472 
99.942088  30.258921   99.942088   30.258921    -4.030819    -1.909142    4.533190 
25.825209  70.841593   25.825209   70.841593    0.503810    -0.863814    5.240393 
87.784715  75.636981   87.784715   75.636981    -2.563877    7.545048    5.870839 
6.929245  93.728506   6.929245   93.728506    0.021201    -0.999775    4.733592 
86.605483  49.408699   86.605483   49.408699    0.427627    -0.903955    5.154255 
75.117080  37.420256   75.117080   37.420256    0.121665    -0.992571    4.834356 
49.771786  75.185055   49.771786   75.185055    0.554470    0.832204    0.983070 
21.912914  108.032435   21.912914   108.032435    -0.980843    -0.194800    3.337646 
36.209791  81.739776   36.209791   81.739776    0.633114    -0.716692    2.234838 
4.434753  79.846455   4.434753   79.846455    0.216682    -0.976242    4.930803 
122.897194  106.772228   122.897194   106.772228    -4.349055    -7.388615    2.755892 
121.646172  1.848432   121.646172   1.848432    -0.177186    0.984177    1.748923 
15.312493  77.025774   15.312493   77.025774    -19.348938    -0.343843    0.564200 
2.032970  15.465207   2.032970   15.465207    0.437706    -0.899118    5.165434 
13.785478  80.175746   13.785478   80.175746    6.496824    -19.577466    1.848002 
73.985247  47.903011   73.985247   47.903011    0.448133    0.893967    1.106121 
35.319272  94.629090   35.319272   94.629090    -3.374562    14.313226    2.653340 
116.540486  88.305914   116.540486   88.305914    0.103816    -0.994596    4.816393 
20.611394  107.243101   20.611394   107.243101    0.971466    0.237179    0.239461 
110.072201  4.481932   110.072201   4.481932    0.998437    0.055886    6.339100 
89.661612  120.129924   89.661612   120.129924    2.399041    -2.913295    3.870824 
33.417284  59.823615   33.417284   59.823615    -0.987582    0.157103    2.983837 
91.975227  92.951343   91.975227   92.951343    -0.931952    0.362581    2.770557 
36.410842  82.658803   36.410842   82.658803    -0.423479    2.119374    3.439896 
124.047677  28.735752   124.047677   28.735752    -0.859918    -0.510433    3.677281 
46.638014  6.964581   46.638014   6.964581    0.957443    0.288622    0.292787 
29.694451  108.293371   29.694451   108.293371    -0.164246    -0.986419    4.547395 
52.189359  37.332551   52.189359   37.332551    -0.995221    -0.097646    3.239394 
29.719155  78.520381   29.719155   78.520381    0.384197    0.923251    1.176458 
82.652807  118.122975   82.652807   118.122975    10.044623    8.523658    6.074421 
74.404134  52.091112   74.404134   52.091112    0.490177    0.871623    1.058503 
2.889154  24.509332   2.889154   24.509332    13.536345    -6.855293    0.648905 
97.051407  52.358996   97.051407   52.358996    0.514235    -0.857649    5.252504 
109.421138  120.964244   109.421138   120.964244    -18.735611    -7.390741    5.333840 
16.539809  79.604227   16.539809   79.604227    -0.122496    0.992469    1.693601 
83.089277  87.841357   83.089277   87.841357    0.481311    -0.876550    5.214539 
9.507055  77.268999   9.507055   77.268999    -22.199071    1.752419    5.347185 
42.718358  83.319567   42.718358   83.319567    -0.569705    -0.821849    4.106242 
30.736693  71.403409   30.736693   71.403409    0.990388    -0.138319    6.144422 
98.775888  106.027272   98.775888   106.027272    -21.107344    -5.322932    2.175519 
78.455993  106.140674   78.455993   106.140674    -0.766710    -5.089060    1.940078 
26.083476  39.888823   26.083476   39.888823    1.011478    7.539691    0.974921 
115.570768  69.306271   115.570768   69.306271    -0.415342    -0.909665    4.284070 
5.802438  115.983496   5.802438   115.983496    -0.481511    0.876440    2.073175 
122.058662  32.042579   122.058662   32.042579    -0.971464    -0.237186    3.381061 
37.335836  122.707855   37.335836   122.707855    0.323956    -0.946072    5.042297 
31.285894  12.562450   31.285894   12.562450    -0.309868    0.950780    1.885851 
48.817694  58.790597   48.817694   58.790597    5.374584    3.770830    5.182585 
68.278303  78.254613   68.278303   78.254613    0.050429    0.998728    1.520346 
11.676855  75.636246   11.676855   75.636246    0.995597    -0.093738    6.189309 
16.514275  9.157997   16.514275   9.157997    -0.567991    0.823035    2.174859 
124.938044  102.986152   124.938044   102.986152    0.359075    -0.933309    5.079665 
121.597243  106.763844   121.597243   106.763844    -15.675095    -4.455647    1.631203 
37.552841  30.216156   37.552841   30.216156    -0.999288    0.037740    3.103844 
31.405112  94.849010   31.405112   94.849010    -0.984373    -0.176097    3.318613 
89.859243  35.302969   89.859243   35.302969    0.888819    -0.458259    5.807150 
67.294997  68.805650   67.294997   68.805650    -20.538345    -2.015059    3.413473 
31.434804  64.300974   31.434804   64.300974    0.988819    0.149119    0.149677 
25.927168  10.558572   25.927168   10.558572    -0.205770    -0.978600    4.505139 
90.578722  33.135257   90.578722   33.135257    -1.175727    1.817272    4.918559 
28.893940  82.435399   28.893940   82.435399    19.281508    -7.423952    4.787340 
109.322307  95.727107   109.322307   95.727107    -1.258666    1.029830    1.143002 
60.515703  119.790321   60.515703   119.790321    20.049277    5.168852    0.418770 
86.153788  96.534551   86.153788   96.534551    0.016552    -0.999863    4.728942 
39.239078  80.455409   39.239078   80.455409    -0.096277    0.995355    1.667223 
82.510297  42.729823   82.510297   42.729823    -0.628034    -0.778186    4.033364 
81.435025  95.978996   81.435025   95.978996    -0.902026    0.431682    2.695236 
71.865114  89.639188   71.865114   89.639188    6.245739    1.977413    1.644043 
112.276636  12.529534   112.276636   12.529534    -4.935271    5.202880    2.383764 
124.313455  0.625025   124.313455   0.625025    0.638488    -0.769632    5.404921 
44.860840  44.547328   44.860840   44.547328    3.863027    18.912665    3.983836 
114.567359  67.854795   114.567359   67.854795    0.285892    -0.958262    5.002326 
106.384026  52.446182   106.384026   52.446182    0.873175    -0.487406    5.774069 
89.296609  101.679324   89.296609   101.679324    -13.276644    9.804464    1.576733 
29.940196  76.826207   29.940196   76.826207    -3.485970    6.026935    1.179798 
70.325077  102.371128   70.325077   102.371128    0.918023    0.396527    0.407731 
123.978868  105.595650   123.978868   105.595650    -0.196250    -0.980554    4.514857 
122.322607  77.053641   122.322607   77.053641    1.992125    3.655630    1.778726 
96.580540  25.117231   96.580540   25.117231    2.456961    -1.943398    5.366350 
28.432731  78.179433   28.432731   78.179433    -0.389999    0.920815    1.971426 
77.430395  60.052855   77.430395   60.052855    -14.690782    -11.355301    0.073245 
82.352738  108.766348   82.352738   108.766348    0.154375    -0.988012    4.867383 
2.409372  37.173744   2.409372   37.173744    0.466616    0.884460    1.085335 
13.010596  115.556400   13.010596   115.556400    7.098137    -1.253487    1.413820 
26.029664  47.669988   26.029664   47.669988    0.425874    -0.904783    5.152316 
75.425274  33.267055   75.425274   33.267055    0.989710    -0.143091    6.139602 
111.071615  49.467570   111.071615   49.467570    0.992114    -0.125338    6.157516 
92.989835  81.304749   92.989835   81.304749    -0.344708    0.938710    1.922724 
75.424290  122.388659   75.424290   122.388659    -0.954173    0.299254    2.837681 
71.523408  109.322711   71.523408   109.322711    -5.499800    5.188874    0.424593 
6.678720  114.570829   6.678720   114.570829    -0.667352    -0.744743    3.981742 
101.395156  14.566129   101.395156   14.566129    -0.898661    0.438643    2.687504 
34.661599  20.026102   34.661599   20.026102    0.337690    0.941257    1.226334 
24.397555  115.101895   24.397555   115.101895    -0.773891    -0.633319    3.827427 
117.101781  73.491856   117.101781   73.491856    4.620306    10.319724    3.463256 
80.316171  43.826489   80.316171   43.826489    0.871138    0.491038    0.513281 
111.037176  34.284938   111.037176   34.284938    0.120483    0.689310    1.376046 
96.750603  64.075297   96.750603   64.075297    -0.545476    -8.535028    0.718252 
21.213196  23.644784   21.213196   23.644784    -6.271101    2.583597    3.799918 
93.298919  76.477436   93.298919   76.477436    -0.532241    -2.848887    6.146192 
70.453020  59.273682   70.453020   59.273682    0.797222    -0.603686    5.635069 
120.327968  83.218824   120.327968   83.218824    -0.798187    0.602410    2.495076 
38.421219  40.909633   38.421219   40.909633    -0.167692    0.985839    1.739285 
116.398127  52.272266   116.398127   52.272266    0.547824    0.836594    0.991036 
30.455232  74.630721   30.455232   74.630721    -7.805382    0.220962    0.394415 
45.593860  117.282595   45.593860   117.282595    0.803286    -0.595593    5.645182 
104.800931  17.785085   104.800931   17.785085    -0.328933    -0.944353    4.377215 
14.806943  88.649689   14.806943   88.649689    20.211648    -2.975466    2.359505 
105.676428  33.534800   105.676428   33.534800    -0.179601    -0.983739    4.531808 
49.025567  17.640760   49.025567   17.640760    -1.177497    -2.484489    2.442892 
84.693058  78.861343   84.693058   78.861343    -0.240595    -0.970626    4.469410 
31.444191  39.373475   31.444191   39.373475    -0.345220    -0.938522    4.359916 
5.451468  57.565575   5.451468   57.565575    0.958807    -0.284057    5.995162 
19.277478  83.222462   19.277478   83.222462    0.638767    0.769401    0.877902 
16.847907  53.097021   16.847907   53.097021    0.824727    0.565531    0.601077 
22.509458  77.139997   22.509458   77.139997    -0.692858    0.721074    2.336241 
25.469664  102.054110   25.469664   102.054110    0.983156    -0.182767    6.099385 
28.331859  41.081258   28.331859   41.081258    0.402108    -0.915592    5.126207 
42.120619  119.314368   42.120619   119.314368    0.999113    0.042118    0.042131 
50.428614  12.721730   50.428614   12.721730    -0.507159    -0.861852    4.180503 
50.265885  103.333025   50.265885   103.333025    0.597476    0.801887    0.930446 
120.802261  28.063470   120.802261   28.063470    -3.142799    9.334126    5.235293 
70.251305  72.336468   70.251305   72.336468    0.988917    0.148471    0.149021 
8.470202  41.250097   8.470202   41.250097    22.510614    -16.247241    0.288807 
50.029650  28.192412   50.029650   28.192412    -0.983673    0.179964    2.960643 
86.890026  44.180246   86.890026   44.180246    0.567119    -0.823636    5.315393 
16.347104  114.357229   16.347104   114.357229    -0.531049    -0.847341    4.152551 
56.616796  60.447804   56.616796   60.447804    2.039867    -1.265802    2.488284 
101.232727  27.260867   101.232727   27.260867    -0.405581    0.914059    1.988410 
97.702682  82.724783   97.702682   82.724783    1.557636    -6.684765    1.769641 
88.282797  19.897677   88.282797   19.897677    6.958652    6.046714    1.109596 
101.049392  64.309145   101.049392   64.309145    0.947239    -0.320528    5.956898 
